#full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,rot_per
"       (2017 KT34)",2.147310643858446,.4932558567595839,8.50223825892404,281.34737740126,5.194450106183834,1.088137092493074,3.206484195223818,3.14666505769335,113,5,56,,,22.5,
"       (2017 KU34)",1.020175319850933,.1560216727200155,5.242000140368529,50.45716431703988,320.8250645603146,.8610058599801137,1.179344779721752,1.03043457270633,674,2,79,,,23.6,
"       (2017 KV34)",2.614294461185388,.6544443804419549,5.829106020338762,17.97247190314246,172.7909941247327,.9033841422420825,4.325204780128693,4.22707502872297,31,7,27,,,21.3,
"       (2017 KY34)",2.112236587074765,.4666287150121534,7.132689976189583,282.866141782882,1.729766595186996,1.126606342646411,3.097866831503119,3.06988455408047,116,5,34,,,21.6,
"       (2017 KE35)",1.823851995698614,.3403820958060098,20.29771274001792,73.42326599239864,76.85580140650133,1.203045430962747,2.444658560434482,2.4631598187813,708,2,90,,,19.2,
"       (2017 KC36)",2.08504720789749,.5736411549172076,6.039855216697043,243.9555550382018,312.6475337271518,.8889783195022748,3.281116096292705,3.01080092503661,1,9,5,,,27.39,
"       (2017 LA)",1.099193956991089,.2400311710719939,41.70878418137793,79.31356730446467,11.30339536202657,.8353531442592591,1.363034769722919,1.15244365307465,381,3,57,,,20.2,
"       (2017 LC)",2.448028944420249,.6254569024952372,12.22559766942083,113.8514345962107,203.5447172489664,.916892343624475,3.979165545216024,3.83030206730918,27,7,58,,,22.7,
"       (2017 LD)",1.394770117319187,.2778761643314487,.06801229332585511,78.84285380010805,196.1085599725352,1.007196746994407,1.782343487643967,1.64726000289104,45,4,101,,,27.5,
"       (2017 LE)",1.697639369896614,.3994702302978185,12.10305920378855,76.41022348946971,192.7815957869695,1.01948297984137,2.375795759951858,2.21195536874536,5,4,49,0,1,26.4,
"       (2017 LF)",1.011902636346499,.1551121543745621,12.42613499743676,247.4431781077933,249.4754063460457,.8549442384054946,1.168861034287503,1.0179262016668,17,6,65,,,24.8,
"       (2017 LG)",2.021460878451511,.4865099993576614,1.827321445209521,110.4574785598971,139.4046603052444,1.037999947774529,3.004921809128494,2.87412871359713,31,7,90,,,24.9,
"       (2017 LP)",2.320855488272052,.748188024511362,7.237978418240085,135.4157298370259,208.0584953630126,.5844192053254329,4.057291771218671,3.53574023947442,39,6,57,,,21.7,
"       (2017 LU)",2.63373066244344,.6012387189617221,9.932906258716983,308.5429788609588,357.6533440241055,1.050229812865738,4.217231512021142,4.27430237634546,583,2,154,,,18.6,
"       (2017 LV)",1.778190604951907,.4847371077084951,4.430093401771816,256.3299497899617,58.33598282667563,.9162356341531003,2.640145575750713,2.37124085645285,6,8,65,,,26.1,
"       (2017 LW)",1.329681530003243,.2092356123362391,4.239397145720554,257.4737665215548,19.97052800452545,1.051464800860827,1.607898259145659,1.5333089002229,84,6,80,,,25.4,
"       (2017 LX)",2.576733330379896,.7361233633824824,1.142236280745864,105.4078560673154,236.7900822307045,.6799397246809017,4.47352693607889,4.1363036667998,4,4,59,0,1,26.3,
"       (2017 LE1)",.8954229339461831,.1883463861068654,11.37917598553659,85.72959090286508,346.5677320622947,.7267732603002131,1.064072607592153,0.847325979923803,7,6,45,,,25.7,
"       (2017 LF1)",1.558856474975533,.4586053857688648,2.458387540765752,250.2905089810735,302.9136339085692,.8439564999110862,2.273756450039981,1.94633413362763,11,8,50,,,24.8,
"       (2017 LG1)",1.613902520808405,.3338569266199035,12.21004124974244,91.63549581557476,166.5520082651469,1.075089985347196,2.152715056269614,2.05033182191679,50,7,45,,,24.3,
"       (2017 LP1)",1.093048413908544,.2126599396723708,16.02471028864081,247.9087355316602,219.796209199668,.8606008041477723,1.325496023669315,1.14279228513522,15,7,41,,,21.8,
"       (2017 MA)",2.318996841509945,.5759874755352494,14.00558271331427,93.39901828711184,218.1064309706684,.9832837049944146,3.654709978025475,3.5314937172689,176,4,123,,,21.7,
"       (2017 MB)",2.815628368967454,.6010914159976982,10.92402642527324,96.65401690229896,166.0419755952984,1.123178325741518,4.50807841219339,4.72466696053655,56,6,63,,,23.0,
"       (2017 MC)",2.444257008888273,.6392009382686605,17.12575493279772,258.4420645765502,313.5542655314192,.8818856354371393,4.006628382339407,3.82145285467144,15,8,133,,,21.1,
"       (2017 MD)",1.321225857231241,.4121742877137418,10.0713314369012,260.8928076940341,284.0751154726124,.7766505306179762,1.865801183844505,1.51870631583048,11,7,99,,,24.4,
"       (2017 ME)",2.019324716160098,.6891467366322934,41.40214743647626,78.50341623255868,65.06433544378021,.6277136778174345,3.410935754502762,2.8695740992854,66,7,69,,,17.9,
"       (2017 MF)",1.573968418132448,.368942933443127,1.372546504276106,263.2213702738592,29.41231481463586,.9932638927998244,2.154672943465072,1.9747049879824,3,5,141,,,26.6,
"       (2017 MH)",1.049957012915206,.1301478090059915,65.01981001824952,79.7276524555959,29.21706972731253,.9133074081338165,1.186606617696596,1.07588407751653,19,8,58,,,21.2,
"       (2017 MJ)",1.535229698676918,.3182344086819002,32.25259175493972,97.26872709361037,203.6763685924927,1.046666783327577,2.023792614026259,1.90225286545503,36,7,85,,,22.2,
"       (2017 MK)",1.257324525833191,.315324462905906,6.743995823941707,99.00442695628334,98.35622191897305,.860859345026417,1.653789706639965,1.40987069311016,8,7,47,,,25.3,
"       (2017 ML)",2.123750370539363,.5081842377863967,9.730368233385287,91.06058417111227,181.5235401709886,1.044493907238239,3.203006833840486,3.09501960066732,5,8,40,,,25.2,
"       (2017 MM)",1.764091417457029,.3771876104833494,11.22551266978098,270.5609789761616,324.7753235272751,1.098697991032227,2.42948484388183,2.34309465250383,57,5,52,,,22.0,
"       (2017 MZ)",1.503008760181549,.5219062088743708,6.256560766146183,226.9435265619227,316.5354393897263,.7185791562502284,2.287438364112869,1.8426823246817,14,8,122,,,22.6,
"       (2017 MA1)",2.509340991118751,.8990681705951765,15.09572461882542,94.97062865655806,47.23655547571629,.2532723768341284,4.765409605403373,3.97509693672686,8,9,85,,,21.7,
"       (2017 MB1)",2.372244114233478,.7523764229829613,8.504345027077788,126.9199193587503,264.6979052802859,.5874235731241104,4.157064655342845,3.65382101181088,238,3,457,,,18.8,6.69
"       (2017 MC1)",2.739031820272656,.653917865839859,.8854497657865771,270.6601236740782,43.27331742102513,.9479299778924966,4.530133662652815,4.53318892119268,32,7,28,,,24.4,33.
"       (2017 MD1)",1.94372255849711,.5791449290757305,.06545835396527187,166.732664045245,28.62083810250603,.8180254952134038,3.069419621780816,2.70993962204699,3,9,15,,,24.6,
"       (2017 ME1)",2.052762623995454,.4942149327222666,5.553056528900822,101.8909752625126,153.773944197904,1.038256681882757,3.06726856610815,2.94114407698697,13,7,56,,,24.5,
"       (2017 MF1)",2.236820692892592,.4737587385254525,7.165177440471457,270.0951478265645,346.9955918014546,1.177107343120169,3.296534042665015,3.34545320803135,13,8,17,,,23.7,
"       (2017 MV2)",2.327150225725994,.5499524629949942,7.514905401880903,172.8567645015132,167.507089670794,1.047328227328627,3.606972224123361,3.55013469949569,152,5,136,,,20.8,
"       (2017 MW2)",1.811508408699591,.289279971737242,33.59235483607021,106.3341919889432,194.1734975266581,1.287475307429197,2.335541509969984,2.43819666951755,122,5,73,,,20.6,
"       (2017 MX2)",2.180652139103944,.4265933943827253,8.970989840869937,276.5465061480385,8.817598041666219,1.250400341115642,3.110903937092246,3.22023666104739,58,6,49,,,22.6,
"       (2017 MY2)",2.28645015840915,.4536761214098274,5.05782735683086,163.2463946338636,143.9391923309917,1.249142318745201,3.323757998073098,3.45740941595322,126,5,129,,,21.0,
"       (2017 MZ2)",.8972835139069202,.3084717480179398,11.66182888130766,260.9086698707505,234.3018738266824,.6204968999043732,1.174070127909467,0.849968311857072,9,5,26,,,25.6,
"       (2017 MA3)",2.36794654386777,.5803396183340525,3.927486000737637,100.8087432226468,196.6568895714689,.9937333503641099,3.742159737371431,3.64389658690571,3,8,36,,,26.9,
"       (2017 MB3)",1.452224066205509,.3270318856229417,3.582392011107848,267.5314661869439,44.54892296526435,.9773004914873055,1.927147640923712,1.75008300197101,9,4,62,0,1,25.4,
"       (2017 MC3)",1.534001603176023,.4939790395927195,4.608212953758456,106.3082617260507,246.8079884691391,.7762369645054392,2.291766241846607,1.89997078258892,9,3,76,1,1,24.1,
"       (2017 MD3)",2.231247825567258,.4400673332540593,5.936374681565446,119.2560425483481,140.2444164936664,1.249348545140957,3.213147105993559,3.33295858806123,39,6,68,,,20.8,
"       (2017 ME3)",1.910978215465282,.4605867698938491,2.709675882603511,122.6348579738076,133.5344863406092,1.030806931866616,2.791149499063948,2.64175055090992,9,8,40,,,24.5,
"       (2017 MF3)",1.761385154248294,.4734284465535316,6.271905819267031,92.11701494900908,128.6426172476221,.9274953168900716,2.595274991606517,2.33770496726669,3,8,10,,,26.0,
"       (2017 MG3)",2.308100386813392,.4918901932528322,19.80426104024138,258.7840442305303,42.5678348502098,1.172768441496816,3.443432332129968,3.50663241388223,68,5,92,,,21.6,
"       (2017 MZ3)",1.152674223273374,.3577978001124666,24.57422585607533,119.3284314271188,273.4180866580941,.7402499219398144,1.565098524606933,1.23756515911884,27,6,34,,,22.2,
"       (2017 MA4)",2.06078883053716,.7019361529661925,31.97822529900025,244.139671820846,153.3488048993552,.6142466467542071,3.507331014320113,2.95841053246165,207,4,58,,,18.6,
"       (2017 MB4)",2.044297473304112,.4180986749732933,5.174025982703396,236.640071079575,59.1628943358143,1.189579408464411,2.899015538143813,2.9229698793301,130,4,32,,,22.5,
"       (2017 MC4)",1.138439172475805,.6557942948382598,7.072036597183568,111.2129974970568,300.2603536319376,.3918572581457823,1.885021086805827,1.2147109562324,623,2,156,,,22.0,
"       (2017 MD4)",2.304408034473134,.4663713151727495,23.2071794709923,245.4454784151022,10.83694690133572,1.229698228741247,3.37911784020502,3.49822124845606,61,6,56,,,21.0,
"       (2017 ME4)",1.686398740303977,.4052771858725251,4.011939227983397,112.1262914695364,187.226635494965,1.00293980457461,2.369857676033344,2.19002264727541,13,5,32,0,1,26.2,
"       (2017 MF4)",1.43493373040614,.1858677691015751,3.782107939752401,255.3791315842695,53.42511881615649,1.168225799126949,1.70164166168533,1.71892120434917,88,5,32,,,23.6,
"       (2017 MG4)",3.185079373704028,.647658526740195,20.53528099177742,262.2330912029561,28.57207713771249,1.122235558980294,5.247923188427762,5.68445184420919,79,5,66,,,21.7,
"       (2017 MV4)",2.150769347293065,.4202242864122891,5.852318263431208,164.8730437487878,88.04238675978083,1.246963833089412,3.054574861496719,3.1542706847146,63,5,28,,,21.4,
"       (2017 MW4)",1.173324281846037,.225390540456216,30.34164489008042,287.3995347620155,209.9847425369265,.9088680878303571,1.437780475861717,1.27096997179396,1722,2,65,,,20.1,
"       (2017 MX4)",1.395376902345479,.2231300162271726,13.12716328438495,118.1151628288278,322.2077144837103,1.084026431482111,1.706727373208848,1.64833506328322,1845,0,34,,,20.7,
"       (2017 MY4)",1.38758563445823,.1049106205954008,14.53393699412207,255.8630968389957,8.726009733867018,1.242013164417954,1.533158104498505,1.63454881363512,9,8,19,,,23.6,
"       (2017 MA5)",.9658321665236886,.2312033921548048,5.917064618125019,271.2509285249255,131.7641547401504,.7425284933711875,1.18913583967619,0.949206492593746,9,7,29,,,25.7,
"       (2017 MB5)",1.641506567635688,.4188771710896516,1.806014510758209,123.2197281071077,205.7915079674831,.9539169402593671,2.329096195012009,2.10315915709014,8,8,72,,,22.6,
"       (2017 MC5)",2.224632710457389,.4977147649007523,9.190197100943344,131.310953752369,188.0259198478728,1.117400163981566,3.331865256933212,3.31814744425305,154,5,55,,,21.3,
"       (2017 MC7)",2.147453511478759,.4300442519933789,8.758631982352334,110.9042407096382,188.2213902894567,1.223953472444321,3.070953550513197,3.14697909983779,9,8,34,,,23.0,
"       (2017 MD7)",1.06259795942828,.405474307787265,29.97635913835593,280.3122557515968,202.1281388702617,.631741787372938,1.493454131483622,1.09537208414763,348,3,31,,,20.6,
"       (2017 ME7)",1.707593508610098,.3772727593803345,18.62725604563921,257.8201686833755,108.8428049083047,1.063364993716819,2.351822023503376,2.23143861888341,750,2,52,,,20.4,
"       (2017 MF7)",2.078573178257553,.5506464600874038,7.15811327529939,86.18792228741154,139.263205647422,.9340142156174071,3.223132140897698,2.99678910127248,21,6,13,,,25.9,
"       (2017 MG7)",1.758583443520322,.3308578661374302,30.41727835443047,280.5739779883153,55.48129908899224,1.176742277972574,2.340424609068069,2.3321295530309,8,8,21,,,22.4,
"       (2017 MH7)",2.41763625555539,.731504723424079,14.01739010748629,96.04357750118001,282.515840626539,.6491239150953183,4.186148596015461,3.7591931620204,16,8,30,,,21.5,
"       (2017 MJ7)",1.749917925654185,.3156737231361515,37.88442981478593,99.93276779431794,179.3046945324172,1.197514818880237,2.302321032428133,2.31491325784765,23,7,45,,,22.0,
"       (2017 MK7)",2.808468362971478,.5698402173142457,17.91406327620971,272.4789356197253,14.69683380222571,1.208090140695627,4.408846585247329,4.70665652517519,53,6,44,,,21.7,
"       (2017 ML7)",2.143067910147103,.4769075760268445,9.35688491246991,82.47722231169546,211.3595503284341,1.121022587857933,3.165113232436274,3.13734372460913,96,5,30,,,22.5,
"       (2017 MM7)",2.06221358870107,.9614466095919817,23.46631495580896,250.8158232707896,230.5042632352036,.07950532558991283,4.044921851812227,2.96147907685225,24,7,66,,,21.1,
"       (2017 MN7)",2.437516016387523,.6151975469692657,11.33377965967295,182.8356107680736,157.278350853621,.9379621424076227,3.937069890367424,3.8056550381831,178,5,81,,,21.6,
"       (2017 MO7)",2.287232905171019,.469588737987423,5.160790737449108,231.1326690078344,83.90600546707785,1.213174091748453,3.361291718593586,3.45918498994896,121,4,95,,,21.0,
"       (2017 MP7)",2.337418413895942,.5559480542853611,6.917143550767976,99.6511417551188,193.1232240482585,1.037935194639718,3.636901633152165,3.57365722448719,6,8,40,,,25.4,
"       (2017 MQ7)",2.399888558901711,.6019561857765861,7.685370924811083,266.6404666797432,49.70480700974206,.9552607956963693,3.844516322107054,3.71787526630754,7,4,57,1,1,23.2,
"       (2017 MR7)",1.743147144345535,.6372216338951786,7.252208025853898,164.4409572619915,205.2034286700633,.6323760729059585,2.853918215785112,2.30149097087059,5,9,37,,,22.1,
"       (2017 MS7)",2.316605544229992,.6848708052877667,3.475206008296708,245.9767828626935,114.9412434971975,.7300300396190925,3.903181048840892,3.52603273058723,5,9,47,,,22.4,
"       (2017 MT7)",1.912943661682201,.5043927430071303,5.153390544081097,103.3514015997527,131.8909507001624,.9480687609482116,2.87781856241619,2.64582716994845,8,9,34,,,24.3,
"       (2017 MU7)",2.134972306749642,.4535150485837482,7.109749353972011,97.29329046244091,199.1069731171968,1.166730237329121,3.103214376170163,3.11958318918889,115,5,39,,,20.5,
"       (2017 MV7)",1.750437466373733,.6397712032960134,32.39298232639999,106.2681632923805,65.80186433720661,.6305579822173849,2.870316950530082,2.31594426131277,7,9,60,,,20.2,
"       (2017 MW7)",1.305392082307695,.1607557632310326,22.48550423703928,123.0543075158233,200.4565839107526,1.095542781800575,1.515241382814816,1.49148765674152,2360,0,51,,,21.0,
"       (2017 MJ8)",1.40858250211898,.602163041094762,9.857542346969222,8.218905958542312,149.5346010574412,.5603861790101461,2.256778825227815,1.67178966452427,325,4,25,,,20.4,
"       (2017 MK8)",2.504586364757997,.6720011222436926,31.59281354213065,287.1494077769776,184.737634230984,.8215015168843727,4.187671212631622,3.9638044429531,1578,1,51,,,16.8,
"       (2017 ML8)",2.338991051657644,.5174351735601134,5.856586063771484,302.5544408501871,341.4766982699066,1.128714810887619,3.549267292427669,3.57726441787734,32,6,22,,,23.3,
"       (2017 MM8)",.8869198073816106,.6666697278738449,23.27857160991798,98.66028925511569,336.3522963932629,.2956372207485893,1.478202394014632,0.835285097770284,8,8,15,,,22.7,
"       (2017 MN8)",1.93657023796927,.749154882305044,7.918914071292178,356.2484757275257,136.7647161377643,.4857791892679505,3.38736128667059,2.69499573350664,285,5,21,,,19.3,
"       (2017 MO8)",2.49435711004829,.6194834689194196,.6689342189987457,163.9680160936502,151.7035826290905,.9491441147917566,4.039570105304822,3.93954574464441,4,8,34,,,26.0,
"       (2017 MP8)",1.447833660336433,.4912166724554023,35.65613727081551,101.0844747804916,86.33148776112994,.736633627437045,2.15903369323582,1.74215265090015,4,9,37,,,22.6,
"       (2017 MQ8)",1.556084298904496,.2047593494205348,22.18575701912326,296.0194404073434,49.71648747835171,1.237461490217302,1.874707107591689,1.94114457818145,758,1,49,,,20.8,
"       (2017 MR8)",1.454913870310961,.3305529035373883,6.163920484668638,110.3305124540496,214.174555548767,.9739878660828538,1.935839874539069,1.75494749874079,10,8,29,,,25.0,
"       (2017 MS8)",.9065354184729065,.2580761361721027,29.39201334296086,272.2518556424935,160.6651490084243,.6725802603702586,1.140490576575554,0.863148196290568,2,8,23,,,23.4,
"       (2017 MT8)",1.020003501347092,.09107630595912822,10.84431321063926,116.3961207210774,349.3976643807605,.9271053503790221,1.112901652315162,1.03017426410793,371,2,99,,,23.2,
"       (2017 MU8)",.956090969555353,.2544832010391009,18.60903601905741,276.1835426484271,228.1770551638716,.7127818791383291,1.199400059972377,0.93488249197932,475,2,76,,,21.5,
"       (2017 MX8)",1.506681441978033,.3158364642566274,5.312950001336616,312.6450067871105,231.505616792991,1.030816502582614,1.982546381373451,1.84944048727535,8,8,15,,,22.1,
"       (2017 MY8)",2.263793867849861,.4898348782436365,5.340180499485895,107.191663602293,182.3034190029939,1.154908674222933,3.372679061476789,3.40614805116851,84,5,39,,,21.5,
"       (2017 MZ8)",2.495720243736828,.6492191047020195,4.611830003059438,17.06023430644954,345.4269027041557,.8754509815112986,4.115989505962357,3.94277555150114,1,9,7,,,22.136,
"       (2017 MA9)",2.446727738582077,.6655791001561091,8.902715460191422,76.61530024313392,278.2551632467089,.8182368920096265,4.075218585154527,3.82724858070263,1,9,6,,,21.709,
"       (2017 MB9)",2.055901478627598,.4328016911662637,2.061750172069168,351.04785290,265.2802558465995,1.166103841806352,2.945699115448845,2.94789255713564,60,6,15,,,22.9,
"       (2017 MD9)",2.735853662738289,.7028415313153417,24.05393553306563,343.0380375759218,18.26891033313512,.8129820849646237,4.658725240511954,4.52530127543766,24,7,26,,,20.2,
"       (2017 NB)",1.783812514241574,.4608095001786868,9.023766711231625,101.8191713373318,142.754325381692,.9618147611414279,2.60581026734172,2.38249507643894,3,7,67,,,24.9,
"       (2017 NC)",1.246420334951457,.3903913230448263,1.133218539901484,220.2815608646281,332.5298453242245,.7598286513197823,1.733012018583132,1.391569786658,2,8,16,,,25.7,
"       (2017 ND)",1.25301755374466,.2102378930856499,7.766672948822138,279.0127229672792,322.4792566197543,.989585783246048,1.516449324243273,1.40263262074949,15,7,54,,,24.7,
"       (2017 NH)",1.393916287316658,.3296490771606064,6.249982678017918,269.5371065435549,71.79095512414851,.9344130695635831,1.853419505069733,1.64574764104366,165,2,362,1,2,21.5,2.481
"       (2017 NK)",.9667810514951146,.1216003186175037,13.54943924763745,254.7431078138466,262.3563671805212,.8492201675999435,1.084341935390286,0.950605662643468,526,2,128,,,21.2,
"       (2017 NK2)",1.626229139147863,.3762885182128764,3.844068553512873,105.3507727134131,196.2411639859451,1.014297786103312,2.238160492192414,2.07386656598591,5,8,22,,,26.6,
"       (2017 NL2)",1.838713338073017,.4357549681674883,18.65023049220957,285.2899982505538,330.9329395025111,1.037484865971873,2.63994181017416,2.49332701133361,10,8,45,,,23.0,
"       (2017 NS5)",.9760534561062054,.257227418864258,43.92676023962977,294.8156658568681,119.2717073883171,.7249857449184678,1.227121167293943,0.964314301324214,721,1,177,,,20.7,
"       (2017 NT5)",1.868025487669548,.6762500223917406,6.038003528854185,293.5918180517378,88.9338276481145,.604773209804674,3.131277765534421,2.55318567179961,21,7,86,,,22.9,
"       (2017 NV5)",2.360742158104369,.6710276799846335,13.4633172412483,210.3295649312531,21.56093914627584,.7766188247096774,3.94486549149906,3.62727962045201,71,6,51,,,20.2,
"       (2017 NW5)",3.048715134693126,.7091665102955064,28.96860122873784,149.6974891291236,186.4343958671932,.8866684617377071,5.210761807648544,5.32333101593985,137,6,36,,,20.9,
"       (2017 NX5)",1.749558292948986,.5071344913709801,9.972175756132113,111.4770117809593,243.8502984681404,.8622969379304216,2.63681964796755,2.31419967374466,2,8,17,,,24.2,
"       (2017 NL6)",2.758855911571052,.583495067690123,7.214210342692579,314.0974140761588,56.50246646688687,1.149077094701605,4.368634728440498,4.58249216014339,3286,0,149,,,18.9,
"       (2017 NM6)",2.357259218661923,.56847952694299,55.52054896943539,289.809668772712,349.41790431,1.017205613154991,3.697312824168855,3.61925527884786,122,5,308,,,18.8,
"       (2017 NN6)",2.238812359856162,.7349446909572361,7.768661895828727,96.07628581866231,98.86111904511988,.5934091019304346,3.88421561778189,3.34992239388872,37,7,68,,,20.1,
"       (2017 NO6)",1.280763294614849,.1774587118722061,9.885215953942161,278.7697145083848,308.5572664059738,1.053480690139295,1.508045899090403,1.44947761004883,11,8,27,,,23.9,
"       (2017 NQ6)",1.304703677150282,.3369975831171902,23.60926720460587,340.4743560539005,199.930609639049,.8650216912665264,1.744385663034039,1.49030799689223,2491,0,38,,,19.2,
"       (2017 NR6)",1.320597974655806,.4922766090901992,4.925842256888691,130.3017981051082,267.5995553730714,.6704984817208609,1.970697467590751,1.51762384844439,32,7,35,,,22.0,
"       (2017 NS6)",2.258864546972867,.4652528659224803,7.056275919861858,142.6107739562038,128.4173428677194,1.207921342763055,3.309807751182678,3.39502898215985,33,7,53,,,21.9,
"       (2017 NT6)",1.899849900034944,.4181155058707402,6.759960090572518,287.1191051710865,355.1936768327907,1.105493198003358,2.69420660206653,2.61870837877378,66,6,51,,,24.2,
"       (2017 NU6)",2.346169908272135,.5532864723862991,9.008126610223325,179.18175185013,217.5477535041166,1.048065836105359,3.644273980438912,3.59374611610011,206,4,107,,,19.7,
"       (2017 NB7)",1.615876449934574,.3712964031658368,5.250279338359609,124.1545700358078,190.527176759837,1.015907336113486,2.215845563755663,2.05409454634793,139,5,35,,,23.4,
"       (2017 NC7)",2.250243936155039,.4976602382672001,6.72095492444907,294.1697191836906,336.5958787324615,1.1303870027288,3.370100869581278,3.37561262382615,81,4,29,,,21.706,
"       (2017 OA)",1.809347453862609,.569716574794534,4.116307559728142,227.022092047512,147.8458524438523,.7785322198347925,2.840162687890426,2.43383517063108,217,4,65,,,20.1,
"       (2017 OC)",1.699350405320288,.3452390411491719,14.93727696968608,278.1970005224206,1.502812274134073,1.112668300811055,2.286032509829521,2.21530032605637,90,5,98,,,20.5,
"       (2017 OD)",1.740920958607235,.3929026845270908,34.9768229028653,291.8443800474272,14.0508145128089,1.056908440420976,2.424933476793493,2.2970835028479,27,7,156,,,22.1,
"       (2017 OD1)",2.204877463649649,.4677775051546319,7.101365803412243,147.5355712651826,213.0979139264819,1.173485384531944,3.236269542767354,3.27404685268748,155,4,230,,,20.4,
"       (2017 OE1)",2.407289902411263,.6816151565066174,1.019504084963504,90.44054011965656,280.7472024412024,.7664446188224101,4.048135186000115,3.73508761375811,2,8,18,,,24.5,
"       (2017 OF1)",1.634440595531958,.3794405828398508,.7614442201438812,234.8702731260077,24.40390387612147,1.014267503346199,2.254613687717717,2.08959400266595,28,7,42,,,24.8,
"       (2017 OG1)",2.156501809417103,.5123342594548687,7.311743381613791,292.3994253414101,357.5834037094622,1.051652051876307,3.261351566957899,3.16688973676697,61,6,116,,,23.2,
"       (2017 OH1)",1.869478887956422,.632343453655936,.8244191098309998,279.6712550040469,296.2038432214558,.6873261514091994,3.051631624503644,2.55616597574152,1,8,15,,,27.1,
"       (2017 OL1)",2.473007968883306,.6175149099952616,1.334840905491972,161.2412755022263,98.27155808810163,.9458886755607665,4.000127262205845,3.8890764101483,202,4,361,,,21.7,
"       (2017 OM1)",.9825630606849346,.4465826551841279,17.90535454086964,122.9842128643765,299.8449531587498,.5437674401584132,1.421358681211456,0.973977336897247,366,1,141,,,23.4,
"       (2017 OO1)",.8943557426203235,.1375240346367965,20.0269140563022,298.3065846908026,186.134279358265,.7713603324945882,1.017351152746059,0.845811629412631,9,4,101,,,24.5,
"       (2017 OP1)",1.973418390593912,.4911466706048481,6.652626388367805,123.8327882610637,149.1855724473661,1.004180518343334,2.942656262844489,2.77227915180142,7,8,23,,,25.9,
"       (2017 OE7)",1.399798622837439,.2805374719028389,.6535717829821358,308.410821345208,18.38624104529,1.007102656013548,1.792494589661329,1.65617622204013,11,6,52,,,26.2,
"       (2017 OF7)",2.127420912343078,.5010507699314056,9.714895856090831,136.5592250923781,181.6944728934349,1.061475026245406,3.193366798440751,3.10304689017517,93,5,130,,,23.3,
"       (2017 OG7)",2.158509133937483,.4448956159590468,10.40630172291202,125.0168498225995,189.8257787022109,1.198197883241138,3.118820384633828,3.1713124929676,20,8,26,,,24.0,
"       (2017 OH7)",2.840641548892514,.634610981210304,13.79515140681492,300.252618966857,344.3885262668963,1.037939228283078,4.64334386950195,4.78776532170789,18,8,179,,,22.7,
"       (2017 OJ7)",1.16723658384477,.545464747345491,20.88354113643857,304.281732550846,124.5302906091433,.5305501755454686,1.803922992144072,1.26109132607347,12,8,29,,,23.5,
"       (2017 OL7)",1.800622606292755,.4917634904524108,5.121883011319474,174.6953323565337,191.9812721509495,.9151421484347125,2.686103064150797,2.41625212893325,8,9,13,,,23.4,
"       (2017 OR18)",1.850161343112351,.2996843004853449,4.000471763266342,278.8085970836823,48.00607926398251,1.2956970352167,2.404625651008002,2.51664875684163,106,5,64,,,21.1,
"       (2017 OS18)",2.158422687145759,.3992442207176659,4.179386708795548,104.7212509878172,178.0036590768113,1.29668490343692,3.020160470854598,3.1711219815808,95,5,53,,,20.0,
"       (2017 OT18)",2.328344807444791,.4672339116896257,21.05409047633396,299.6740957143436,44.90709621402701,1.240463155300132,3.416226459589449,3.5528686034955,233,3,209,,,19.1,
"       (2017 OU18)",.8257340288617385,.3774004499030366,30.38331689678048,302.228502607409,185.2607669388326,.5141016348690715,1.137366422854406,0.750357928723159,2210,2,24,,,23.9,
"       (2017 OV18)",1.792803437764637,.3416158516204334,16.43013467244203,130.7170163456523,184.2412152065189,1.18035336458463,2.405253510944644,2.40053043609446,24,8,24,,,23.4,
"       (2017 OW18)",2.570193069448647,.571058715698317,2.573475643173256,282.0450174859004,27.0236461186464,1.102461916112587,4.037924222784707,4.1205655237449,29,7,26,,,24.7,
"       (2017 OX18)",2.401518200268621,.5229289791014029,16.93250350984564,137.7682692585058,184.7973195174979,1.145694739508712,3.657341661028529,3.72166283703527,86,5,35,,,21.7,
"       (2017 OJ19)",2.380472618814821,.4947576713178203,1.379665217318273,4.430793209073262,321.4061201706674,1.202715529294167,3.558229708335475,3.6728482734392,62,6,47,,,23.2,
"       (2017 OK19)",1.4784595604377,.2502748978280819,24.51883658418888,312.4593656350513,284.7084349116975,1.108438245006203,1.848480875869196,1.79772135432048,22,6,35,,,21.0,
"       (2017 OL19)",1.166433075945473,.1303087098603552,22.37877157656206,288.7298849339998,4.03529976405988,1.014436686680573,1.318429465210374,1.25978937608529,4,8,16,,,23.6,
"       (2017 OM19)",1.913142381510753,.4895944691269409,7.935779820115194,115.2134541900654,128.3358030446534,.9764784528707443,2.849806310150762,2.64623946016894,4,8,17,,,23.7,
"       (2017 ON19)",1.803154508040997,.4147274497885439,1.933685212896508,294.0445608309055,322.5557855688161,1.055336837346438,2.550972178735556,2.42135025140992,5,9,16,,,24.4,
"       (2017 OO19)",1.306772247077562,.3418670783704719,2.586966089029102,262.0351347491836,312.8307489986205,.8600298368735393,1.753514657281585,1.49385366166016,21,7,29,,,23.4,
